,Time,Susceptible,Exposed,Infected,Resistant,Death,Heal,est
0,0.0,21841907.0,164.0,226.0,703.0,7.03,695.97,5.061310562537123e-25
1,1.0,21841907.0,140.57142857142858,233.28571428571428,719.1428571428571,7.191428571428571,711.9514285714286,2.8610908843856576e-25
2,2.0,21841907.0,120.48979591836736,236.70408163265307,735.8061224489795,7.358061224489795,728.4480612244897,1.617336250674841e-25
3,3.0,21841907.0,103.27696793002917,237.0094752186589,752.7135568513119,7.527135568513119,745.1864212827987,9.142584606530667e-26
4,4.0,21841907.0,88.52311536859644,234.83407955018745,769.6428050812161,7.696428050812162,761.9463770304039,5.168180287351744e-26
5,5.0,21841907.0,75.87695603022551,230.70637606354498,786.4166679062295,7.864166679062294,778.5525012271671,2.921502904495079e-26
6,6.0,21841907.0,65.03739088305045,225.06691434903829,802.8956947679112,8.028956947679113,794.8667378202321,
